__time,/posePub_merged/header/seq,/posePub_merged/header/stamp,/posePub_merged/pose/orientation/pitch_deg,/posePub_merged/pose/orientation/roll_deg,/posePub_merged/pose/orientation/w,/posePub_merged/pose/orientation/x,/posePub_merged/pose/orientation/y,/posePub_merged/pose/orientation/yaw_deg,/posePub_merged/pose/orientation/z,/posePub_merged/pose/position/x,/posePub_merged/pose/position/y,/posePub_merged/pose/position/z
1617333630.560396,17252.000000000,1617333630.559618711,-4.275061160,690.509417275,0.966177821,-0.254801840,-0.032681223,-1.525279899,-0.022355199,-0.036862738,-3.253878593,0.000000000
1617333630.567975,17253.000000000,1617333630.567614317,-4.283522251,690.759393614,0.966727316,-0.252695560,-0.032787971,-1.531329965,-0.022353482,-0.036871914,-3.254793882,0.000000000
1617333630.576163,17254.000000000,1617333630.575633287,-4.285545685,691.011640393,0.967279553,-0.250568390,-0.032843444,-1.536240344,-0.022327108,-0.036866143,-3.255717754,0.000000000
1617333630.584179,17255.000000000,1617333630.583614349,-4.288141613,691.261657629,0.967822134,-0.248458728,-0.032904323,-1.540707446,-0.022298731,-0.036870848,-3.256633282,0.000000000
1617333630.592072,17256.000000000,1617333630.591608524,-4.282766395,691.520304045,0.968381584,-0.246274471,-0.032901287,-1.544358158,-0.022243749,-0.036872167,-3.257580280,0.000000000
1617333630.600092,17257.000000000,1617333630.599618435,-4.268182787,691.781628268,0.968944907,-0.244066104,-0.032819953,-1.548409933,-0.022171983,-0.036866520,-3.258537292,0.000000000
1617333630.608067,17258.000000000,1617333630.607611179,-4.246691564,692.045338204,0.969510138,-0.241836727,-0.032675162,-1.554975472,-0.022106772,-0.036864862,-3.259502888,0.000000000
1617333630.616010,17259.000000000,1617333630.615638018,-4.227349686,692.313584101,0.970078766,-0.239567980,-0.032547209,-1.562549157,-0.022054067,-0.036867961,-3.260484934,0.000000000
1617333630.624337,17260.000000000,1617333630.623630524,-4.212926764,692.579664686,0.970636010,-0.237316236,-0.032461677,-1.569529983,-0.022007817,-0.036878660,-3.261458874,0.000000000
1617333630.631974,17261.000000000,1617333630.631608486,-4.208248253,692.845502426,0.971184433,-0.235065252,-0.032461409,-1.575172526,-0.021970715,-0.036897071,-3.262431622,0.000000000
1617333630.639980,17262.000000000,1617333630.639620066,-4.210811808,693.115270623,0.971732736,-0.232780755,-0.032517888,-1.583492139,-0.021969972,-0.036920596,-3.263418674,0.000000000
1617333630.647924,17263.000000000,1617333630.647608757,-4.218043629,693.382888191,0.972270072,-0.230512664,-0.032618906,-1.589245144,-0.021957265,-0.036944825,-3.264397860,0.000000000
1617333630.656488,17264.000000000,1617333630.655660629,-4.229471642,693.647702546,0.972795248,-0.228267327,-0.032755338,-1.594899639,-0.021952495,-0.036967803,-3.265366793,0.000000000
1617333630.664321,17265.000000000,1617333630.663621902,-4.234622859,693.914533195,0.973321140,-0.226003557,-0.032837674,-1.601214732,-0.021939917,-0.036967810,-3.266343594,0.000000000
1617333630.672102,17266.000000000,1617333630.671621084,-4.237723708,694.181617002,0.973843515,-0.223735750,-0.032906950,-1.605380814,-0.021904755,-0.036968928,-3.267321348,0.000000000
1617333630.680630,17267.000000000,1617333630.679622650,-4.229526400,694.454065424,0.974374115,-0.221421212,-0.032876499,-1.611960965,-0.021866636,-0.036961839,-3.268318892,0.000000000
1617333630.688348,17268.000000000,1617333630.687627316,-4.217243442,694.724018322,0.974896193,-0.219126120,-0.032813109,-1.617341585,-0.021811523,-0.036953438,-3.269307375,0.000000000
1617333630.696139,17269.000000000,1617333630.695644379,-4.200067599,694.995469952,0.975417435,-0.216816679,-0.032708947,-1.622364479,-0.021744141,-0.036950145,-3.270301342,0.000000000
1617333630.704074,17270.000000000,1617333630.703633547,-4.181963990,695.262298046,0.975924671,-0.214545503,-0.032594524,-1.628105988,-0.021683082,-0.036953963,-3.271278143,0.000000000
1617333630.712006,17271.000000000,1617333630.711622477,-4.165559024,695.532232440,0.976431727,-0.212246835,-0.032494474,-1.634163188,-0.021627614,-0.036963060,-3.272266150,0.000000000
1617333630.720611,17272.000000000,1617333630.719645739,-4.151904860,695.804562308,0.976936996,-0.209926426,-0.032419909,-1.639315961,-0.021569366,-0.036981165,-3.273262739,0.000000000
1617333630.727937,17273.000000000,1617333630.727612019,-4.144648949,696.070588918,0.977423012,-0.207659259,-0.032396615,-1.645594885,-0.021534517,-0.037001047,-3.274236202,0.000000000
1617333630.736453,17274.000000000,1617333630.735669136,-4.141738806,696.343495034,0.977914512,-0.205332518,-0.032411493,-1.651997643,-0.021506753,-0.037029948,-3.275234699,0.000000000
1617333630.744305,17275.000000000,1617333630.743654490,-4.139348057,696.613356522,0.978395164,-0.203030348,-0.032432172,-1.657338365,-0.021471750,-0.037046697,-3.276222229,0.000000000
1617333630.751966,17276.000000000,1617333630.751626968,-4.135318664,696.884225293,0.978872478,-0.200718626,-0.032437272,-1.663695645,-0.021442311,-0.037047289,-3.277214050,0.000000000
1617333630.760570,17277.000000000,1617333630.759636402,-4.133536957,697.154552310,0.979342937,-0.198410183,-0.032463823,-1.668728071,-0.021405671,-0.037058596,-3.278203487,0.000000000
1617333630.767963,17278.000000000,1617333630.767611265,-4.129882767,697.422099546,0.979803622,-0.196124569,-0.032472126,-1.674766444,-0.021375226,-0.037069302,-3.279182911,0.000000000
1617333630.776181,17279.000000000,1617333630.775759459,-4.123458401,697.695133137,0.980268955,-0.193791002,-0.032456324,-1.681667604,-0.021346023,-0.037075307,-3.280182600,0.000000000
1617333630.784459,17280.000000000,1617333630.783634901,-4.116564357,697.958113392,0.980712533,-0.191541791,-0.032437976,-1.686595583,-0.021302197,-0.037082788,-3.281145334,0.000000000
1617333630.791940,17281.000000000,1617333630.791619062,-4.104194200,698.225141534,0.981159270,-0.189256743,-0.032372177,-1.692295753,-0.021255039,-0.037085339,-3.282123089,0.000000000
1617333630.800174,17282.000000000,1617333630.799620152,-4.094265436,698.488092567,0.981593251,-0.187005609,-0.032327164,-1.697585931,-0.021209901,-0.037086081,-3.283086061,0.000000000
1617333630.807942,17283.000000000,1617333630.807626009,-4.087680629,698.746661148,0.982013941,-0.184791267,-0.032309990,-1.702863051,-0.021171568,-0.037106141,-3.284032583,0.000000000
1617333630.816462,17284.000000000,1617333630.815975428,-4.082503749,699.015374283,0.982445240,-0.182489336,-0.032305483,-1.708938756,-0.021139638,-0.037123043,-3.285016298,0.000000000
1617333630.824291,17285.000000000,1617333630.823667526,-4.077171113,699.259602255,0.982832432,-0.180396363,-0.032295067,-1.715066487,-0.021114945,-0.037140999,-3.285910368,0.000000000
1617333630.831965,17286.000000000,1617333630.831637859,-4.067354168,699.514133819,0.983232737,-0.178213984,-0.032247394,-1.721654320,-0.021084508,-0.037150793,-3.286842346,0.000000000
1617333630.840036,17287.000000000,1617333630.839639664,-4.062128896,699.769659149,0.983628333,-0.176022351,-0.032240283,-1.727635250,-0.021055909,-0.037163451,-3.287777901,0.000000000
1617333630.848072,17288.000000000,1617333630.847636938,-4.055446495,700.021188238,0.984013319,-0.173864082,-0.032219633,-1.733826607,-0.021028178,-0.037176799,-3.288698912,0.000000000
1617333630.857036,17289.000000000,1617333630.855689287,-4.055356559,700.272664348,0.984391689,-0.171705589,-0.032257583,-1.738731279,-0.020999420,-0.037194181,-3.289619684,0.000000000
1617333630.864367,17290.000000000,1617333630.863739491,-4.046918906,700.519931426,0.984761894,-0.169581592,-0.032224022,-1.742971781,-0.020953799,-0.037202314,-3.290525436,0.000000000
1617333630.872155,17291.000000000,1617333630.871649027,-4.036323760,700.764801722,0.985124707,-0.167477354,-0.032170814,-1.747632965,-0.020909578,-0.037200939,-3.291422606,0.000000000
1617333630.880290,17292.000000000,1617333630.879694223,-4.030601200,701.009595515,0.985481083,-0.165373445,-0.032158986,-1.752619486,-0.020875482,-0.037214078,-3.292319298,0.000000000
1617333630.888233,17293.000000000,1617333630.887650013,-4.025673105,701.255251187,0.985834002,-0.163261428,-0.032154176,-1.757590423,-0.020842282,-0.037217274,-3.293219328,0.000000000
1617333630.896331,17294.000000000,1617333630.895719528,-4.026556454,701.496401165,0.986174524,-0.161187410,-0.032201119,-1.760754537,-0.020803034,-0.037237525,-3.294102669,0.000000000
1617333630.904335,17295.000000000,1617333630.903632879,-4.023982396,701.730373742,0.986501694,-0.159174457,-0.032215636,-1.764878417,-0.020769194,-0.037253235,-3.294959784,0.000000000
1617333630.912142,17296.000000000,1617333630.911626816,-4.020444612,701.970056599,0.986832798,-0.157111630,-0.032222595,-1.769210331,-0.020734252,-0.037261937,-3.295837879,0.000000000
1617333630.920212,17297.000000000,1617333630.919630289,-4.013436976,702.208872970,0.987159669,-0.155055195,-0.032199949,-1.773209151,-0.020692086,-0.037258446,-3.296713352,0.000000000
1617333630.928002,17298.000000000,1617333630.927626133,-4.010093154,702.444952427,0.987477303,-0.153022036,-0.032208029,-1.777447887,-0.020657796,-0.037268311,-3.297578335,0.000000000
1617333630.936340,17299.000000000,1617333630.935634613,-4.004955055,702.683305772,0.987794518,-0.150968239,-0.032202139,-1.780856763,-0.020613423,-0.037269603,-3.298451900,0.000000000
1617333630.944880,17300.000000000,1617333630.944028616,-4.001274424,702.931534288,0.988119483,-0.148829222,-0.032208376,-1.785936483,-0.020582674,-0.037269983,-3.299361706,0.000000000
1617333630.952081,17301.000000000,1617333630.951629877,-3.999101183,703.154607929,0.988407373,-0.146906421,-0.032224100,-1.790256281,-0.020554433,-0.037273679,-3.300179243,0.000000000
1617333630.960239,17302.000000000,1617333630.959628820,-3.995381430,703.389975756,0.988707364,-0.144876793,-0.032228779,-1.794502547,-0.020520169,-0.037266441,-3.301042318,0.000000000
1617333630.968091,17303.000000000,1617333630.967630863,-3.996043327,703.626677178,0.989003778,-0.142835081,-0.032273188,-1.797408420,-0.020479452,-0.037268266,-3.301909924,0.000000000
1617333630.976308,17304.000000000,1617333630.975630760,-3.991241165,703.863757194,0.989298105,-0.140789077,-0.032270040,-1.800650554,-0.020434773,-0.037267409,-3.302778959,0.000000000
1617333630.984704,17305.000000000,1617333630.983639002,-3.985605427,704.110238121,0.989600182,-0.138660774,-0.032263193,-1.802345302,-0.020373184,-0.037269186,-3.303682089,0.000000000
1617333630.992170,17306.000000000,1617333630.991616964,-3.976699919,704.357976247,0.989899695,-0.136521414,-0.032224946,-1.806773405,-0.020331113,-0.037267681,-3.304589748,0.000000000
1617333631.000798,17307.000000000,1617333630.999700546,-3.971262109,704.609413454,0.990198076,-0.134349391,-0.032218885,-1.809843201,-0.020280559,-0.037273895,-3.305510759,0.000000000
1617333631.008237,17308.000000000,1617333631.007618666,-3.962866224,704.860796446,0.990492165,-0.132177472,-0.032184783,-1.814985639,-0.020244675,-0.037275106,-3.306431770,0.000000000
1617333631.016397,17309.000000000,1617333631.015638351,-3.956304756,705.120016786,0.990790009,-0.129937023,-0.032169137,-1.819060023,-0.020199668,-0.037288241,-3.307380915,0.000000000
1617333631.024805,17310.000000000,1617333631.023683786,-3.950260692,705.380565006,0.991084278,-0.127684087,-0.032159634,-1.821811248,-0.020143589,-0.037300151,-3.308335066,0.000000000
1617333631.032150,17311.000000000,1617333631.031615496,-3.941316646,705.645548661,0.991379082,-0.125392094,-0.032124680,-1.825521865,-0.020091569,-0.037302960,-3.309305668,0.000000000
1617333631.041473,17312.000000000,1617333631.039738178,-3.934783246,705.919995329,0.991677761,-0.123018064,-0.032111023,-1.830305955,-0.020049023,-0.037305392,-3.310310841,0.000000000
1617333631.048221,17313.000000000,1617333631.047616482,-3.927341439,706.186663913,0.991962910,-0.120710477,-0.032088421,-1.834808033,-0.020005446,-0.037310045,-3.311287403,0.000000000
1617333631.056360,17314.000000000,1617333631.055620193,-3.920848866,706.461213328,0.992250443,-0.118334189,-0.032074984,-1.839697317,-0.019964201,-0.037314747,-3.312292814,0.000000000
1617333631.065009,17315.000000000,1617333631.063707113,-3.911761788,706.737772005,0.992535472,-0.115939029,-0.032041255,-1.842761769,-0.019904168,-0.037318558,-3.313305616,0.000000000
1617333631.072217,17316.000000000,1617333631.071616173,-3.905728120,707.015128337,0.992814541,-0.113536611,-0.032033943,-1.845904309,-0.019847864,-0.037324719,-3.314321280,0.000000000
1617333631.081113,17317.000000000,1617333631.079630375,-3.899513813,707.294972152,0.993090272,-0.111111797,-0.032025881,-1.848557795,-0.019786604,-0.037336525,-3.315346003,0.000000000
1617333631.088169,17318.000000000,1617333631.087619305,-3.888501125,707.580968638,0.993367374,-0.108632572,-0.031976797,-1.851606311,-0.019722704,-0.037342563,-3.316393375,0.000000000
1617333631.096310,17319.000000000,1617333631.095618248,-3.882878267,707.865084081,0.993634820,-0.106169619,-0.031973775,-1.854909510,-0.019666847,-0.037365183,-3.317433357,0.000000000
1617333631.104184,17320.000000000,1617333631.103618860,-3.874097136,708.134352531,0.993884444,-0.103833422,-0.031944059,-1.854551751,-0.019580686,-0.037379585,-3.318484783,0.000000000
1617333631.112118,17321.000000000,1617333631.111617327,-3.869142240,708.420013055,0.994140804,-0.101356298,-0.031945445,-1.859450639,-0.019539157,-0.037387796,-3.319530964,0.000000000
1617333631.121035,17322.000000000,1617333631.119626045,-3.862708508,708.693786542,0.994381785,-0.098980628,-0.031934757,-1.861119906,-0.019471768,-0.037400000,-3.320601225,0.000000000
1617333631.128465,17323.000000000,1617333631.127625942,-3.850684098,708.966432100,0.994617641,-0.096613973,-0.031873919,-1.864320234,-0.019413486,-0.037396476,-3.321667433,0.000000000
1617333631.136609,17324.000000000,1617333631.135721922,-3.839224275,709.239995465,0.994848430,-0.094238758,-0.031818286,-1.867222435,-0.019353218,-0.037408616,-3.322736979,0.000000000
1617333631.144406,17325.000000000,1617333631.143740416,-3.821696883,709.517041564,0.995078266,-0.091831945,-0.031710736,-1.869754334,-0.019284341,-0.037408225,-3.323821306,0.000000000
1617333631.152215,17326.000000000,1617333631.151628017,-3.801483158,709.791059719,0.995300353,-0.089451037,-0.031577803,-1.874071026,-0.019230362,-0.037406538,-3.324894190,0.000000000
1617333631.160267,17327.000000000,1617333631.159639120,-3.783361416,710.068256194,0.995518863,-0.087041743,-0.031464815,-1.876660813,-0.019162824,-0.037419461,-3.325978994,0.000000000
1617333631.168112,17328.000000000,1617333631.167626619,-3.764461339,710.342943985,0.995729685,-0.084653899,-0.031343721,-1.880308443,-0.019105256,-0.037420072,-3.327054501,0.000000000
1617333631.176164,17329.000000000,1617333631.175629139,-3.749077360,710.622820309,0.995937586,-0.082220569,-0.031254709,-1.882905676,-0.019040324,-0.037429258,-3.328151226,0.000000000
1617333631.184229,17330.000000000,1617333631.183636904,-3.737383926,710.904857457,0.996140122,-0.079768173,-0.031198556,-1.884720331,-0.018971086,-0.037435826,-3.329257727,0.000000000
1617333631.192527,17331.000000000,1617333631.191618204,-3.728223869,711.183034762,0.996332943,-0.077349618,-0.031162456,-1.888293050,-0.018920260,-0.037450895,-3.330347776,0.000000000
1617333631.200239,17332.000000000,1617333631.199742317,-3.716393929,711.469262187,0.996526182,-0.074859969,-0.031105109,-1.890782666,-0.018856397,-0.037451107,-3.331470728,0.000000000
1617333631.208211,17333.000000000,1617333631.207627296,-3.702952161,711.749350552,0.996709585,-0.072423019,-0.031032600,-1.893278865,-0.018793652,-0.037450191,-3.332569838,0.000000000
1617333631.217041,17334.000000000,1617333631.215636253,-3.691801216,712.032674417,0.996888340,-0.069957912,-0.030980084,-1.896345907,-0.018736845,-0.037454151,-3.333681345,0.000000000
1617333631.224211,17335.000000000,1617333631.223626852,-3.679486275,712.320373195,0.997063935,-0.067454085,-0.030918196,-1.899186030,-0.018676583,-0.037450518,-3.334811926,0.000000000
1617333631.231996,17336.000000000,1617333631.231622696,-3.663651889,712.606943250,0.997233868,-0.064958818,-0.030826174,-1.900640895,-0.018603036,-0.037449770,-3.335937262,0.000000000
1617333631.240207,17337.000000000,1617333631.239619017,-3.647439581,712.895701839,0.997398555,-0.062444415,-0.030730236,-1.903571206,-0.018542118,-0.037450414,-3.337071896,0.000000000
1617333631.248031,17338.000000000,1617333631.247617483,-3.631456698,713.186600337,0.997558117,-0.059910703,-0.030637085,-1.905440654,-0.018472113,-0.037457991,-3.338215351,0.000000000
1617333631.256495,17339.000000000,1617333631.255620718,-3.624792002,713.473593866,0.997706592,-0.057411987,-0.030623913,-1.908059062,-0.018414846,-0.037486106,-3.339341640,0.000000000
1617333631.264857,17340.000000000,1617333631.263620853,-3.612491555,713.763308579,0.997851491,-0.054888677,-0.030561622,-1.911467855,-0.018361267,-0.037499893,-3.340480089,0.000000000
1617333631.272187,17341.000000000,1617333631.271616459,-3.598182097,714.053161576,0.997990608,-0.052363377,-0.030482024,-1.914338878,-0.018302498,-0.037510108,-3.341619253,0.000000000
1617333631.280957,17342.000000000,1617333631.279619217,-3.584873890,714.343000075,0.998123348,-0.049837645,-0.030411599,-1.915940476,-0.018233625,-0.037512176,-3.342758894,0.000000000
1617333631.288179,17343.000000000,1617333631.287616968,-3.572922430,714.629443124,0.998247921,-0.047341269,-0.030352401,-1.917304135,-0.018164599,-0.037517611,-3.343884230,0.000000000
1617333631.296457,17344.000000000,1617333631.295616627,-3.566473588,714.913461677,0.998363554,-0.044866759,-0.030340130,-1.919887328,-0.018109353,-0.037536673,-3.344998837,0.000000000
1617333631.304643,17345.000000000,1617333631.303614855,-3.555210447,715.197022214,0.998474479,-0.042395093,-0.030286061,-1.921638506,-0.018045416,-0.037541181,-3.346112013,0.000000000
1617333631.312163,17346.000000000,1617333631.311616421,-3.545673086,715.484388298,0.998579741,-0.039890494,-0.030247118,-1.924462019,-0.017990779,-0.037544839,-3.347241402,0.000000000
1617333631.320943,17347.000000000,1617333631.319617033,-3.532949161,715.772923703,0.998680055,-0.037375055,-0.030180449,-1.927464246,-0.017936692,-0.037547123,-3.348375797,0.000000000
1617333631.328089,17348.000000000,1617333631.327620506,-3.520477824,716.063819693,0.998774648,-0.034838863,-0.030116217,-1.930636712,-0.017883992,-0.037547745,-3.349520206,0.000000000
1617333631.336571,17349.000000000,1617333631.335618973,-3.505854939,716.354788552,0.998863757,-0.032300819,-0.030033890,-1.931248523,-0.017808806,-0.037547484,-3.350665331,0.000000000
1617333631.344863,17350.000000000,1617333631.343615532,-3.493871266,716.648551393,0.998946309,-0.029738763,-0.029974611,-1.932651045,-0.017740978,-0.037551880,-3.351822138,0.000000000
1617333631.352046,17351.000000000,1617333631.351614237,-3.483321087,716.939027592,0.999020875,-0.027205709,-0.029926844,-1.935438863,-0.017686833,-0.037558723,-3.352964878,0.000000000
1617333631.360029,17352.000000000,1617333631.359616518,-3.475483775,717.227569129,0.999087751,-0.024690103,-0.029902035,-1.939704884,-0.017646998,-0.037568759,-3.354099035,0.000000000
1617333631.368121,17353.000000000,1617333631.367617130,-3.469363345,717.518383077,0.999148428,-0.022154232,-0.029892918,-1.941971871,-0.017589692,-0.037565324,-3.355243444,0.000000000
1617333631.376193,17354.000000000,1617333631.375642776,-3.463682471,717.813480623,0.999203503,-0.019580577,-0.029888418,-1.942912221,-0.017519932,-0.037571333,-3.356405735,0.000000000
1617333631.384164,17355.000000000,1617333631.383615971,-3.456502955,718.106763146,0.999251902,-0.017022789,-0.029870190,-1.945358187,-0.017463706,-0.037576456,-3.357560873,0.000000000
1617333631.392048,17356.000000000,1617333631.391614676,-3.442783406,718.400798472,0.999295533,-0.014457364,-0.029794952,-1.947790211,-0.017406603,-0.037573311,-3.358719110,0.000000000
1617333631.400142,17357.000000000,1617333631.399622679,-3.432772727,718.694017941,0.999331772,-0.011899148,-0.029751973,-1.948955395,-0.017339518,-0.037582997,-3.359873533,0.000000000
1617333631.408036,17358.000000000,1617333631.407615423,-3.423368831,718.986969017,0.999361038,-0.009343451,-0.029714037,-1.950825602,-0.017279027,-0.037595361,-3.361026764,0.000000000
1617333631.416116,17359.000000000,1617333631.415625334,-3.410622324,719.285277731,0.999385297,-0.006740175,-0.029647710,-1.951579669,-0.017207557,-0.037596788,-3.362203121,0.000000000
1617333631.424107,17360.000000000,1617333631.423619509,-3.400398490,719.582826858,0.999401808,-0.004143984,-0.029603073,-1.952928157,-0.017141996,-0.037605830,-3.363376141,0.000000000
1617333631.431988,17361.000000000,1617333631.431614876,-3.387527602,719.884291932,0.999412417,-0.001513177,-0.029535798,-1.954169217,-0.017074825,-0.037609443,-3.364566088,0.000000000
1617333631.440173,17362.000000000,1617333631.439619064,-3.376193866,720.185090684,0.999415517,0.001111378,-0.029481690,-1.956344436,-0.017016416,-0.037618570,-3.365752935,0.000000000
1617333631.448001,17363.000000000,1617333631.447614670,-3.363227391,720.482948211,0.999412358,0.003710773,-0.029412774,-1.957592750,-0.016951147,-0.037623391,-3.366927624,0.000000000
1617333631.456188,17364.000000000,1617333631.455628872,-3.355422300,720.780554317,0.999401510,0.006307611,-0.029388610,-1.957208505,-0.016871851,-0.037637625,-3.368100643,0.000000000
1617333631.464187,17365.000000000,1617333631.463616133,-3.345030032,721.076221598,0.999384105,0.008887197,-0.029341592,-1.959558790,-0.016817359,-0.037652381,-3.369265556,0.000000000
1617333631.472013,17366.000000000,1617333631.471613169,-3.334452823,721.370987090,0.999360204,0.011458858,-0.029292762,-1.962085801,-0.016765015,-0.037655175,-3.370426893,0.000000000
1617333631.480076,17367.000000000,1617333631.479626656,-3.324973411,721.665735241,0.999329448,0.014030144,-0.029253429,-1.964598289,-0.016712768,-0.037663378,-3.371587992,0.000000000
1617333631.488008,17368.000000000,1617333631.487616539,-3.310283925,721.958055304,0.999293923,0.016581293,-0.029168056,-1.965877148,-0.016651494,-0.037666608,-3.372739077,0.000000000
1617333631.496192,17369.000000000,1617333631.495632887,-3.298005187,722.244997479,0.999252319,0.019085437,-0.029102573,-1.965772995,-0.016579647,-0.037680894,-3.373866558,0.000000000
1617333631.504328,17370.000000000,1617333631.503621101,-3.282009871,722.535484127,0.999204516,0.021620721,-0.029005194,-1.966609771,-0.016516270,-0.037684925,-3.375009775,0.000000000
1617333631.512158,17371.000000000,1617333631.511614561,-3.267852216,722.827095428,0.999149799,0.024165634,-0.028923679,-1.966551216,-0.016445002,-0.037687737,-3.376157761,0.000000000
1617333631.520265,17372.000000000,1617333631.519615173,-3.255409223,723.113245131,0.999089360,0.026662461,-0.028856212,-1.966729672,-0.016377281,-0.037700452,-3.377281904,0.000000000
1617333631.528198,17373.000000000,1617333631.527615547,-3.241825113,723.398390993,0.999023139,0.029150302,-0.028778769,-1.967968047,-0.016319795,-0.037705068,-3.378401995,0.000000000
1617333631.536040,17374.000000000,1617333631.535631895,-3.230788931,723.685177460,0.998949528,0.031652004,-0.028723514,-1.968687512,-0.016257131,-0.037711035,-3.379528999,0.000000000
1617333631.544465,17375.000000000,1617333631.543615818,-3.221925249,723.967757691,0.998870492,0.034116570,-0.028686404,-1.969186264,-0.016193312,-0.037716266,-3.380638599,0.000000000
1617333631.552213,17376.000000000,1617333631.551619530,-3.209562748,724.249273004,0.998786867,0.036572605,-0.028618017,-1.968130891,-0.016117642,-0.037714414,-3.381743670,0.000000000
1617333631.560233,17377.000000000,1617333631.559621811,-3.194297661,724.529483531,0.998698115,0.039017349,-0.028524183,-1.967759021,-0.016049698,-0.037715703,-3.382843018,0.000000000
1617333631.568167,17378.000000000,1617333631.567710876,-3.174423331,724.811745789,0.998603642,0.041480571,-0.028390184,-1.967053071,-0.015980594,-0.037704013,-3.383950472,0.000000000
1617333631.575973,17379.000000000,1617333631.575621605,-3.157597656,725.085072471,0.998505771,0.043864895,-0.028281849,-1.967660742,-0.015924707,-0.037709828,-3.385021210,0.000000000
1617333631.584556,17380.000000000,1617333631.583616734,-3.146602854,725.357048567,0.998401284,0.046236247,-0.028224073,-1.968400343,-0.015868507,-0.037721526,-3.386085510,0.000000000
1617333631.591987,17381.000000000,1617333631.591617107,-3.135705293,725.627563994,0.998291373,0.048593946,-0.028167982,-1.971841538,-0.015836524,-0.037735455,-3.387143373,0.000000000
1617333631.600043,17382.000000000,1617333631.599611282,-3.121346251,725.913216010,0.998170137,0.051084079,-0.028083334,-1.974158626,-0.015792960,-0.037733078,-3.388190746,0.000000000
1617333631.608041,17383.000000000,1617333631.607617617,-3.103110082,726.197623847,0.998044431,0.053564202,-0.027963765,-1.974460176,-0.015734510,-0.037726481,-3.389233828,0.000000000
1617333631.616432,17384.000000000,1617333631.615638256,-3.085689023,726.485113834,0.997910798,0.056070659,-0.027851725,-1.975020150,-0.015677847,-0.037722360,-3.390288115,0.000000000
1617333631.624525,17385.000000000,1617333631.623654366,-3.072391560,726.769334515,0.997771323,0.058547176,-0.027776012,-1.977494354,-0.015637163,-0.037727367,-3.391330004,0.000000000
1617333631.632092,17386.000000000,1617333631.631618261,-3.057605835,727.046563558,0.997629523,0.060962372,-0.027687142,-1.981435734,-0.015612218,-0.037734993,-3.392346144,0.000000000
1617333631.640115,17387.000000000,1617333631.639639378,-3.044018655,727.323150122,0.997482240,0.063372046,-0.027607258,-1.982848280,-0.015565262,-0.037745383,-3.393359900,0.000000000
1617333631.648067,17388.000000000,1617333631.647616625,-3.025979562,727.595891056,0.997332394,0.065748662,-0.027487995,-1.984170260,-0.015521510,-0.037743155,-3.394360065,0.000000000
1617333631.656083,17389.000000000,1617333631.655620575,-3.012493603,727.870281062,0.997175097,0.068138890,-0.027407596,-1.983935025,-0.015461724,-0.037747737,-3.395365953,0.000000000
1617333631.664507,17390.000000000,1617333631.663619757,-2.998479296,728.144582477,0.997012258,0.070528068,-0.027322439,-1.983665811,-0.015402468,-0.037745506,-3.396371841,0.000000000
1617333631.672085,17391.000000000,1617333631.671617746,-2.993679962,728.418080666,0.996841609,0.072907403,-0.027319651,-1.987243236,-0.015371424,-0.037757043,-3.397374392,0.000000000
1617333631.680111,17392.000000000,1617333631.679617643,-2.986183862,728.687338438,0.996669173,0.075250648,-0.027290815,-1.987719364,-0.015316312,-0.037742786,-3.398362160,0.000000000
1617333631.688065,17393.000000000,1617333631.687618732,-2.984507798,728.939962258,0.996501327,0.077448227,-0.027309179,-1.986594523,-0.015247474,-0.037676144,-3.399291039,0.000000000
1617333631.696240,17394.000000000,1617333631.695635080,-2.986830188,729.175330083,0.996339381,0.079494059,-0.027361767,-1.988235234,-0.015203985,-0.037576791,-3.400158405,0.000000000
1617333631.704551,17395.000000000,1617333631.703626394,-2.973884790,729.394119998,0.996188581,0.081398465,-0.027278081,-1.988045009,-0.015159359,-0.037460759,-3.400965929,0.000000000
1617333631.712115,17396.000000000,1617333631.711617708,-2.928356476,729.597612469,0.996051967,0.083174817,-0.026910122,-1.989247630,-0.015154747,-0.037348509,-3.401716948,0.000000000
1617333631.720101,17397.000000000,1617333631.719620943,-2.850220764,729.774862343,0.995938361,0.084728897,-0.026253730,-1.988213928,-0.015162484,-0.037255369,-3.402370453,0.000000000
1617333631.728093,17398.000000000,1617333631.727622271,-2.773858101,729.923758230,0.995843410,0.086037017,-0.025605880,-1.982933997,-0.015140368,-0.037199676,-3.402918577,0.000000000
1617333631.736099,17399.000000000,1617333631.735620260,-2.704038009,730.048357077,0.995763659,0.087132923,-0.025010874,-1.976638736,-0.015111400,-0.037178602,-3.403376579,0.000000000
1617333631.744230,17400.000000000,1617333631.743616581,-2.655131477,730.143407256,0.995700836,0.087967865,-0.024595607,-1.972898781,-0.015096037,-0.037185155,-3.403725147,0.000000000
1617333631.752073,17401.000000000,1617333631.751614332,-2.634464008,730.214983363,0.995649815,0.088593677,-0.024423897,-1.970863016,-0.015079103,-0.037215333,-3.403986692,0.000000000
1617333631.760138,17402.000000000,1617333631.759614229,-2.633729674,730.263062353,0.995613039,0.089012079,-0.024421863,-1.968315119,-0.015047293,-0.037237808,-3.404162407,0.000000000
1617333631.768083,17403.000000000,1617333631.767612457,-2.648677282,730.286576377,0.995592058,0.089214019,-0.024554288,-1.967645808,-0.015024726,-0.037246600,-3.404248476,0.000000000
