__time,/camera/pose/header/seq,/camera/pose/header/stamp,/camera/pose/pose/orientation/pitch_deg,/camera/pose/pose/orientation/roll_deg,/camera/pose/pose/orientation/w,/camera/pose/pose/orientation/x,/camera/pose/pose/orientation/y,/camera/pose/pose/orientation/yaw_deg,/camera/pose/pose/orientation/z,/camera/pose/pose/position/x,/camera/pose/pose/position/y,/camera/pose/pose/position/z
1617333650.127890,29674.000000000,1617333650.127422333,62.885427563,1446.928108129,0.852114022,0.025448766,0.522619009,5.732441211,0.011104058,5.511752605,-0.571281850,1.931853056
1617333650.133616,29675.000000000,1617333650.132440090,62.995079912,1446.959768699,0.851608753,0.025481334,0.523440659,5.761304893,0.011099759,5.512465000,-0.571347535,1.931676388
1617333650.141578,29676.000000000,1617333650.141191006,63.103946525,1446.995627078,0.851104796,0.025522564,0.524257421,5.795046383,0.011112307,5.513196468,-0.571411252,1.931499481
1617333650.142828,29677.000000000,1617333650.142308950,63.213103752,1447.030457757,0.850598931,0.025552414,0.525075853,5.829387165,0.011133001,5.513938904,-0.571474969,1.931327701
1617333650.148451,29678.000000000,1617333650.147420168,63.339460461,1447.049875576,0.850018561,0.025498645,0.526017308,5.854383686,0.011142445,5.513223648,-0.571841836,1.930698752
1617333650.154222,29679.000000000,1617333650.152408361,63.447977508,1447.078826766,0.849515915,0.025513554,0.526827872,5.882246675,0.011141069,5.513924122,-0.571926892,1.930548668
1617333650.157882,29680.000000000,1617333650.157375574,63.557367041,1447.107310734,0.849008739,0.025524247,0.527644336,5.910002701,0.011139787,5.514638424,-0.572002649,1.930411458
1617333650.164032,29681.000000000,1617333650.162597656,63.665379859,1447.130635527,0.848508775,0.025521280,0.528448462,5.932492426,0.011123606,5.515367031,-0.572081685,1.930273175
1617333650.168231,29682.000000000,1617333650.167367220,63.773788408,1447.154784334,0.848005772,0.025507480,0.529255867,5.958473831,0.011128651,5.516117573,-0.572160721,1.930132508
1617333650.173133,29683.000000000,1617333650.172410965,63.881929450,1447.171738348,0.847505629,0.025477726,0.530058265,5.976310171,0.011106350,5.516877651,-0.572243810,1.929993987
1617333650.177872,29684.000000000,1617333650.177381516,64.002329965,1447.181479356,0.846950531,0.025405301,0.530948758,5.989971709,0.011077573,5.515644073,-0.572759986,1.928855538
1617333650.183157,29685.000000000,1617333650.182431698,64.110869782,1447.200226000,0.846446633,0.025385171,0.531753361,6.008356952,0.011049969,5.516354084,-0.572834790,1.928681970
1617333650.188073,29686.000000000,1617333650.187364340,64.220515073,1447.221866589,0.845935643,0.025357408,0.532567143,6.032723828,0.011051857,5.517083645,-0.572917283,1.928509831
1617333650.193152,29687.000000000,1617333650.192393780,64.333544253,1447.243963017,0.845408499,0.025342841,0.533404708,6.054362166,0.011028555,5.517830372,-0.572999418,1.928339243
1617333650.198075,29688.000000000,1617333650.197377205,64.446380191,1447.263794356,0.844881892,0.025304720,0.534240425,6.077382976,0.011025615,5.518605709,-0.573080599,1.928162336
1617333650.203062,29689.000000000,1617333650.202406168,64.561330404,1447.282512242,0.844345450,0.025281249,0.535089791,6.095082357,0.010986642,5.519389153,-0.573161423,1.927986622
1617333650.208012,29690.000000000,1617333650.207370520,64.682723189,1447.306205106,0.843776882,0.025271161,0.535987139,6.116704322,0.010948209,5.519288540,-0.574232638,1.927388549
1617333650.213183,29691.000000000,1617333650.212608099,64.801672855,1447.326229953,0.843219578,0.025237570,0.536865473,6.137814707,0.010924361,5.520032406,-0.574356019,1.927184463
1617333650.217993,29692.000000000,1617333650.217401981,64.922623198,1447.344559047,0.842652559,0.025192935,0.537757516,6.158209382,0.010901241,5.520797253,-0.574475110,1.926981926
1617333650.223078,29693.000000000,1617333650.222375870,65.045455253,1447.361269096,0.842076480,0.025143724,0.538662136,6.176656432,0.010869560,5.521577358,-0.574595809,1.926774979
1617333650.228091,29694.000000000,1617333650.227608204,65.168416736,1447.376397676,0.841499269,0.025085220,0.539566755,6.194488060,0.010840252,5.522373676,-0.574717999,1.926563144
1617333650.233127,29695.000000000,1617333650.232492447,65.294118468,1447.389643925,0.840909004,0.025026167,0.540489793,6.209002527,0.010793056,5.523180485,-0.574846506,1.926350951
1617333650.238047,29696.000000000,1617333650.237401962,65.421163183,1447.404972214,0.840310812,0.024968777,0.541422725,6.226112520,0.010753703,5.524000168,-0.574975193,1.926134825
1617333650.243003,29697.000000000,1617333650.242426634,65.540415363,1447.401127887,0.839753687,0.024844836,0.542293191,6.228656808,0.010703598,5.523602486,-0.575294495,1.925607324
1617333650.247943,29698.000000000,1617333650.247367859,65.667379691,1447.415188849,0.839154303,0.024781099,0.543223917,6.245012217,0.010664152,5.524340153,-0.575410068,1.925421238
1617333650.253086,29699.000000000,1617333650.252454758,65.794985970,1447.438831660,0.838548005,0.024743937,0.544161439,6.270348163,0.010644040,5.525092602,-0.575532854,1.925220966
1617333650.260203,29700.000000000,1617333650.257377863,65.925019645,1447.464331495,0.837928832,0.024713205,0.545116305,6.296679480,0.010619922,5.525860310,-0.575656116,1.925017953
1617333650.265217,29701.000000000,1617333650.263766766,66.054760364,1447.498162462,0.837307334,0.024699358,0.546070993,6.332129690,0.010622229,5.526647568,-0.575781286,1.924814820
1617333650.268072,29702.000000000,1617333650.267400742,66.184501742,1447.533472105,0.836684585,0.024697922,0.547024965,6.367035925,0.010612551,5.527448177,-0.575906873,1.924611807
1617333650.273224,29703.000000000,1617333650.272434235,66.316081096,1447.580338038,0.836048603,0.024725489,0.547994971,6.413023752,0.010626111,5.528264046,-0.576033413,1.924409986
1617333650.278010,29704.000000000,1617333650.277397633,66.437358484,1447.598423377,0.835468709,0.024657462,0.548881948,6.436451906,0.010619507,5.527246952,-0.575632334,1.924522281
1617333650.282992,29705.000000000,1617333650.282393694,66.569353655,1447.652243627,0.834826648,0.024703268,0.549855411,6.488667534,0.010642561,5.527972221,-0.575718760,1.924314022
1617333650.288010,29706.000000000,1617333650.287414074,66.700741592,1447.704133058,0.834186971,0.024738500,0.550823331,6.539938504,0.010666984,5.528711319,-0.575808048,1.924105167
1617333650.293165,29707.000000000,1617333650.292457104,66.833643840,1447.762756493,0.833537221,0.024799498,0.551802993,6.595493665,0.010687533,5.529455185,-0.575911283,1.923900366
1617333650.298265,29708.000000000,1617333650.297640800,66.966256041,1447.823523219,0.832887053,0.024860917,0.552780569,6.653897881,0.010717046,5.530216694,-0.576013625,1.923694491
1617333650.306368,29709.000000000,1617333650.305779696,67.100190252,1447.889042483,0.832228065,0.024937281,0.553768039,6.715792529,0.010746213,5.530990124,-0.576120913,1.923488975
1617333650.308053,29710.000000000,1617333650.307403326,67.235092838,1447.960249974,0.831561744,0.025026008,0.554763496,6.783129672,0.010784741,5.531779289,-0.576231837,1.923285842
1617333650.313070,29711.000000000,1617333650.312435627,67.370025202,1447.989577785,0.830907106,0.025005182,0.555745542,6.810023104,0.010731091,5.529821396,-0.575108290,1.924006224
1617333650.317887,29712.000000000,1617333650.317403316,67.504890992,1448.072157588,0.830235243,0.025122736,0.556742311,6.887687472,0.010785799,5.530523777,-0.575170159,1.923803091
1617333650.322967,29713.000000000,1617333650.322415352,67.640532123,1448.163209173,0.829555869,0.025253363,0.557746768,6.974665269,0.010863741,5.531253815,-0.575230122,1.923604012
1617333650.327993,29714.000000000,1617333650.327499866,67.776197194,1448.268227896,0.828870952,0.025427245,0.558754385,7.072954591,0.010952778,5.531989098,-0.575296342,1.923402190
1617333650.333005,29715.000000000,1617333650.332500458,67.910504879,1448.379214759,0.828189492,0.025611388,0.559753537,7.177591505,0.011056688,5.532738686,-0.575365782,1.923202276
1617333650.338247,29716.000000000,1617333650.337779760,68.044691227,1448.500361376,0.827504337,0.025825899,0.560753942,7.290398978,0.011166855,5.533494949,-0.575439632,1.923009872
1617333650.343037,29717.000000000,1617333650.342391729,68.173928600,1448.593512005,0.826850355,0.025948454,0.561710358,7.380906608,0.011254186,5.532572746,-0.575096786,1.923869252
1617333650.347800,29718.000000000,1617333650.347356319,68.307000538,1448.728153310,0.826163888,0.026192505,0.562705636,7.506413195,0.011384242,5.533286572,-0.575132906,1.923708916
1617333650.352756,29719.000000000,1617333650.352397442,68.438113447,1448.883606618,0.825478792,0.026485244,0.563693047,7.652082324,0.011555132,5.534013271,-0.575172603,1.923554897
1617333650.357738,29720.000000000,1617333650.357367277,68.568198045,1449.043486733,0.824795961,0.026791498,0.564673841,7.800790209,0.011722701,5.534755230,-0.575228631,1.923391581
1617333650.363319,29721.000000000,1617333650.362823009,68.697848340,1449.209644633,0.824111760,0.027113153,0.565652966,7.954721891,0.011892860,5.535508156,-0.575282335,1.923235893
1617333650.367724,29722.000000000,1617333650.367360830,68.828437509,1449.374051992,0.823422015,0.027416915,0.566638231,8.108645842,0.012066200,5.536272049,-0.575341463,1.923083067
1617333650.372736,29723.000000000,1617333650.372358084,68.965805876,1449.496953095,0.822712004,0.027602604,0.567657650,8.224072560,0.012157773,5.534958839,-0.574794173,1.924259305
1617333650.377718,29724.000000000,1617333650.377367020,69.099709252,1449.658168796,0.822004497,0.027880900,0.568664670,8.376164128,0.012321998,5.535674095,-0.574851394,1.924140930
1617333650.382737,29725.000000000,1617333650.382358789,69.235393692,1449.808856487,0.821290672,0.028132608,0.569679916,8.517167629,0.012452768,5.536403179,-0.574915648,1.924023509
1617333650.387723,29726.000000000,1617333650.387364388,69.371974305,1449.949368758,0.820574641,0.028350422,0.570697546,8.649311399,0.012565566,5.537150860,-0.574968338,1.923904657
1617333650.392877,29727.000000000,1617333650.392391443,69.509661277,1450.086054060,0.819853127,0.028544374,0.571721435,8.779724899,0.012679914,5.537911892,-0.575034797,1.923784375
1617333650.397867,29728.000000000,1617333650.397483110,69.651398829,1450.216320917,0.819112897,0.028719302,0.572770715,8.903160669,0.012768335,5.538688183,-0.575104892,1.923661113
1617333650.402798,29729.000000000,1617333650.402361393,69.793777792,1450.351793386,0.818366408,0.028899731,0.573825598,9.032016938,0.012864837,5.539479256,-0.575157225,1.923527002
1617333650.408648,29730.000000000,1617333650.408288002,69.938366104,1450.482385591,0.817609370,0.029054182,0.574893832,9.157847859,0.012957837,5.540285587,-0.575216472,1.923394918
1617333650.413085,29731.000000000,1617333650.412624359,70.079837991,1450.619311175,0.816864252,0.029229162,0.575941026,9.288421611,0.013052112,5.538140297,-0.575341225,1.924182415
1617333650.417724,29732.000000000,1617333650.417377710,70.229648331,1450.745419579,0.816080630,0.029358028,0.577042580,9.410298867,0.013125839,5.538872242,-0.575394630,1.924079776
1617333650.423234,29733.000000000,1617333650.422750950,70.380577882,1450.870186184,0.815290809,0.029479822,0.578150392,9.530653141,0.013190267,5.539612293,-0.575448453,1.923974633
1617333650.427992,29734.000000000,1617333650.427619219,70.534612820,1450.986752281,0.814487219,0.029570814,0.579276085,9.644116558,0.013239751,5.540369511,-0.575498402,1.923867822
1617333650.433045,29735.000000000,1617333650.432474852,70.688447759,1451.096198650,0.813686073,0.029642371,0.580396593,9.750722882,0.013273010,5.541134834,-0.575562060,1.923759699
1617333650.437754,29736.000000000,1617333650.437367201,70.846929505,1451.195975143,0.812864125,0.029684234,0.581544757,9.847948182,0.013279994,5.541918278,-0.575619280,1.923650622
1617333650.442858,29737.000000000,1617333650.442381382,71.005963894,1451.288438525,0.812041044,0.029710740,0.582692564,9.937218840,0.013263814,5.541414738,-0.575131238,1.924932837
1617333650.447772,29738.000000000,1617333650.447366238,71.167023736,1451.369428199,0.811210573,0.029692158,0.583849728,10.018340343,0.013242985,5.542173386,-0.575168431,1.924869657
1617333650.452904,29739.000000000,1617333650.452456236,71.327080401,1451.437533098,0.810388327,0.029640397,0.584993839,10.087778519,0.013203667,5.542949200,-0.575201094,1.924806356
1617333650.457867,29740.000000000,1617333650.457486391,71.489180888,1451.496970305,0.809557855,0.029563220,0.586147845,10.149295043,0.013148008,5.543737411,-0.575238287,1.924739718
1617333650.463373,29741.000000000,1617333650.462985277,71.651888612,1451.550144415,0.808725178,0.029466659,0.587302506,10.205417463,0.013083583,5.544542313,-0.575275421,1.924685240
1617333650.467751,29742.000000000,1617333650.467378616,71.816022864,1451.601533004,0.807884634,0.029363237,0.588464975,10.259728033,0.013011994,5.545359612,-0.575317740,1.924626470
1617333650.472771,29743.000000000,1617333650.472388744,71.978043748,1451.647863862,0.807054996,0.029244300,0.589609742,10.310234478,0.012940266,5.546189308,-0.575363219,1.924569488
1617333650.477802,29744.000000000,1617333650.477384090,72.136836873,1451.731367451,0.806227326,0.029231567,0.590742648,10.391261365,0.012893773,5.544967651,-0.574899495,1.924374104
1617333650.482791,29745.000000000,1617333650.482383728,72.297375042,1451.783868785,0.805400252,0.029125864,0.591876268,10.447160728,0.012825924,5.545738697,-0.574893475,1.924332500
1617333650.488050,29746.000000000,1617333650.487601519,72.457519664,1451.854058028,0.804567814,0.029064158,0.593011677,10.518278857,0.012772014,5.546516418,-0.574900448,1.924283862
1617333650.492882,29747.000000000,1617333650.492468119,72.617034054,1451.922863191,0.803737640,0.028994447,0.594140887,10.588738282,0.012719000,5.547307491,-0.574907005,1.924237013
1617333650.497899,29748.000000000,1617333650.497498751,72.775657638,1452.000664458,0.802907586,0.028944066,0.595265567,10.667350460,0.012675084,5.548110485,-0.574919105,1.924187779
1617333650.502842,29749.000000000,1617333650.502364874,72.933952859,1452.086619772,0.802075028,0.028907886,0.596389353,10.753759365,0.012641052,5.548927784,-0.574930072,1.924143314
1617333650.507833,29750.000000000,1617333650.507371187,73.101625553,1452.192480706,0.801186800,0.028907252,0.597582757,10.857303367,0.012608583,5.548856258,-0.574873805,1.924060941
1617333650.512815,29751.000000000,1617333650.512374401,73.258821298,1452.293039819,0.800352216,0.028896945,0.598700941,10.957332871,0.012588504,5.549649239,-0.574895084,1.923976779
1617333650.517977,29752.000000000,1617333650.517557144,73.417597007,1452.397883726,0.799507022,0.028893871,0.599829793,11.060669158,0.012563711,5.550450802,-0.574909985,1.923901320
1617333650.522974,29753.000000000,1617333650.522502184,73.575452398,1452.513758902,0.798661411,0.028907973,0.600954771,11.174928391,0.012554813,5.551265717,-0.574929953,1.923826337
1617333650.528123,29754.000000000,1617333650.527653694,73.735985850,1452.636981575,0.797798395,0.028930197,0.602099061,11.295990678,0.012547354,5.552092552,-0.574959815,1.923748970
1617333650.532862,29755.000000000,1617333650.532491446,73.895644652,1452.762062220,0.796937943,0.028947644,0.603236675,11.419821084,0.012546279,5.552933216,-0.574994028,1.923672318
1617333650.537910,29756.000000000,1617333650.537496328,74.056752344,1452.890407185,0.796067894,0.028966675,0.604383707,11.546484642,0.012541514,5.553787708,-0.575034738,1.923595667
1617333650.543282,29757.000000000,1617333650.542495012,74.211773243,1452.996718754,0.795235634,0.028945168,0.605479896,11.652535047,0.012513719,5.552701473,-0.574944973,1.922947288
1617333650.547999,29758.000000000,1617333650.547480822,74.372915133,1453.154719450,0.794352591,0.029012745,0.606634200,11.807261974,0.012538084,5.553481102,-0.574981570,1.922829509
1617333650.552896,29759.000000000,1617333650.552494526,74.532581037,1453.313114487,0.793475747,0.029072335,0.607777178,11.963350649,0.012566337,5.554270744,-0.575024664,1.922710538
1617333650.557932,29760.000000000,1617333650.557579756,74.691609217,1453.490751949,0.792594314,0.029166572,0.608920813,12.137104553,0.012609981,5.555084229,-0.574979782,1.922599912
1617333650.563168,29761.000000000,1617333650.562751055,74.851339023,1453.675782347,0.791705489,0.029266072,0.610070229,12.318145478,0.012657594,5.555902958,-0.574997723,1.922490597
1617333650.567976,29762.000000000,1617333650.567496061,75.009390558,1453.881092096,0.790816784,0.029391007,0.611214221,12.519903216,0.012736039,5.556733131,-0.575014472,1.922382712
1617333650.573066,29763.000000000,1617333650.572504997,75.166137993,1454.095612841,0.789930522,0.029536249,0.612350643,12.728776330,0.012809188,5.557574272,-0.575031400,1.922288299
1617333650.577898,29764.000000000,1617333650.577506542,75.318718255,1454.295615442,0.789069593,0.029634440,0.613453150,12.927528917,0.012889196,5.556213856,-0.574948967,1.922716975
1617333650.582913,29765.000000000,1617333650.582496643,75.474050167,1454.525463312,0.788182914,0.029787308,0.614582837,13.152383745,0.012978031,5.557002544,-0.574957073,1.922590494
1617333650.587846,29766.000000000,1617333650.587501764,75.629022120,1454.763058362,0.787294090,0.029944412,0.615711391,13.385020088,0.013071543,5.557805061,-0.574964285,1.922468185
1617333650.592946,29767.000000000,1617333650.592572927,75.784100688,1454.997783852,0.786404788,0.030089285,0.616837978,13.614761830,0.013152524,5.558614731,-0.574997663,1.922353148
1617333650.597883,29768.000000000,1617333650.597500086,75.937807227,1455.244074784,0.785517335,0.030245466,0.617958188,13.856040070,0.013244493,5.559440136,-0.575018048,1.922237039
1617333650.604615,29769.000000000,1617333650.604123116,76.090742926,1455.492174829,0.784632087,0.030390980,0.619072616,14.100291117,0.013340075,5.560278416,-0.575041294,1.922124863
1617333650.608268,29770.000000000,1617333650.607761860,76.251511965,1455.708504504,0.783717036,0.030445289,0.620226622,14.317439256,0.013401510,5.559697628,-0.574826241,1.922221303
1617333650.612969,29771.000000000,1617333650.612588167,76.403155201,1455.955279173,0.782837570,0.030581204,0.621328235,14.559194302,0.013473211,5.560492516,-0.574855387,1.922075868
1617333650.617930,29772.000000000,1617333650.617520571,76.554936594,1456.203313652,0.781956077,0.030711433,0.622429430,14.802047995,0.013537260,5.561301708,-0.574888170,1.921929240
1617333650.622930,29773.000000000,1617333650.622537613,76.705198131,1456.461893980,0.781077445,0.030841189,0.623523355,15.057167412,0.013621954,5.562137604,-0.574908614,1.921779156
1617333650.628009,29774.000000000,1617333650.627660751,76.855408204,1456.716925001,0.780199945,0.030964227,0.624613523,15.307553305,0.013685431,5.562976837,-0.574939311,1.921635389
1617333650.633078,29775.000000000,1617333650.632715702,77.003632628,1456.984909557,0.779326975,0.031098250,0.625693917,15.571165156,0.013763281,5.563828468,-0.574971318,1.921494842
1617333650.640994,29776.000000000,1617333650.640564203,77.151858482,1457.249042667,0.778455079,0.031221578,0.626770973,15.830373057,0.013823670,5.564688683,-0.574997365,1.921365857
1617333650.643063,29777.000000000,1617333650.642587423,77.298754075,1457.526797919,0.777583957,0.031347040,0.627843320,16.104944527,0.013907587,5.565564632,-0.575025558,1.921235204
1617333650.647886,29778.000000000,1617333650.647536755,77.429115392,1457.816240958,0.776793122,0.031494766,0.628811061,16.393684301,0.014044491,5.564624786,-0.575437725,1.921344876
1617333650.652866,29779.000000000,1617333650.652523756,77.574303719,1458.102910036,0.775926352,0.031618249,0.629872382,16.676977899,0.014124141,5.565435886,-0.575486004,1.921203256
1617333650.657903,29780.000000000,1617333650.657561064,77.719952088,1458.385595693,0.775058508,0.031733751,0.630932868,16.955025654,0.014180332,5.566251755,-0.575531602,1.921065807
1617333650.663502,29781.000000000,1617333650.662960768,77.864344141,1458.669269413,0.774196327,0.031836458,0.631984055,17.235414836,0.014240367,5.567080498,-0.575576961,1.920930266
1617333650.668400,29782.000000000,1617333650.667967558,78.008833263,1458.948012145,0.773335338,0.031926401,0.633031726,17.510444984,0.014282404,5.567917824,-0.575632513,1.920794606
1617333650.672936,29783.000000000,1617333650.672581196,78.153242038,1459.225835663,0.772474885,0.032000437,0.634076834,17.785682074,0.014322371,5.568771362,-0.575686336,1.920660734
1617333650.678354,29784.000000000,1617333650.677549839,78.280502531,1459.454729932,0.771722972,0.032040752,0.634989560,18.012062556,0.014329801,5.566936970,-0.575299501,1.921758771
1617333650.683392,29785.000000000,1617333650.682654858,78.424123215,1459.728489159,0.770868003,0.032092545,0.636024058,18.283765113,0.014354079,5.567686081,-0.575343788,1.921598434
1617333650.688096,29786.000000000,1617333650.687601089,78.567798426,1460.013157071,0.770008385,0.032150175,0.637061059,18.566052605,0.014380239,5.568444729,-0.575389087,1.921434045
1617333650.692963,29787.000000000,1617333650.692544699,78.710102469,1460.298129345,0.769155562,0.032193452,0.638087571,18.850198782,0.014411176,5.569214344,-0.575437844,1.921272159
1617333650.698062,29788.000000000,1617333650.697566509,78.852251913,1460.589095558,0.768301368,0.032243215,0.639112830,19.138867012,0.014430548,5.569994450,-0.575484753,1.921106577
1617333650.703008,29789.000000000,1617333650.702551365,78.993890302,1460.886282285,0.767447293,0.032284934,0.640135407,19.435023589,0.014457479,5.570789814,-0.575535774,1.920943975
1617333650.707960,29790.000000000,1617333650.707545757,79.125885559,1461.184534972,0.766642749,0.032332439,0.641095281,19.733476716,0.014505479,5.569217682,-0.575057387,1.922280431
1617333650.712984,29791.000000000,1617333650.712548733,79.267954394,1461.480882534,0.765787482,0.032361776,0.642115235,20.027465953,0.014503751,5.569953918,-0.575091422,1.922081590
1617333650.717918,29792.000000000,1617333650.717542648,79.410702938,1461.785619053,0.764925301,0.032378428,0.643140852,20.331808328,0.014513486,5.570718765,-0.575117648,1.921879053
1617333650.723034,29793.000000000,1617333650.722558022,79.552308741,1462.089875975,0.764070094,0.032400023,0.644155979,20.633482674,0.014501310,5.571485519,-0.575150073,1.921680689
1617333650.728387,29794.000000000,1617333650.727675915,79.694642953,1462.413446304,0.763203382,0.032419953,0.645181358,20.956359189,0.014510695,5.572265625,-0.575183153,1.921483755
1617333650.732982,29795.000000000,1617333650.732639551,79.836953532,1462.736207867,0.762337923,0.032436505,0.646203160,21.277123289,0.014500702,5.573053837,-0.575218737,1.921290755
1617333650.738276,29796.000000000,1617333650.737929344,79.979490160,1463.066731471,0.761468709,0.032444295,0.647227049,21.606725946,0.014495199,5.573858261,-0.575254619,1.921097755
1617333650.743009,29797.000000000,1617333650.742547035,80.121980964,1463.407959698,0.760596097,0.032455329,0.648251891,21.946536548,0.014486861,5.574676037,-0.575291634,1.920906305
1617333650.747937,29798.000000000,1617333650.747542143,80.253325055,1463.738396029,0.759786010,0.032472018,0.649200380,22.275585282,0.014484721,5.572821617,-0.574726045,1.922156572
1617333650.752900,29799.000000000,1617333650.752549171,80.397632354,1464.101408834,0.758896768,0.032472439,0.650239766,22.638320266,0.014479809,5.573555470,-0.574737966,1.921969771
1617333650.757903,29800.000000000,1617333650.757544756,80.542646904,1464.469648824,0.758002877,0.032468777,0.651282072,23.005559740,0.014461945,5.574303627,-0.574750841,1.921783447
1617333650.763272,29801.000000000,1617333650.762911558,80.688621467,1464.855957121,0.757098079,0.032474227,0.652333915,23.389727216,0.014439180,5.575057030,-0.574804485,1.921601772
1617333650.767929,29802.000000000,1617333650.767532825,80.834165723,1465.254696931,0.756191552,0.032475471,0.653384745,23.787084273,0.014421566,5.575827122,-0.574834585,1.921417713
1617333650.773000,29803.000000000,1617333650.772540808,80.979860493,1465.670335838,0.755278826,0.032474250,0.654439986,24.202120441,0.014411103,5.576605797,-0.574868500,1.921233773
1617333650.777971,29804.000000000,1617333650.777547121,81.111875948,1466.115133944,0.754424810,0.032501847,0.655421615,24.649682997,0.014471082,5.575922012,-0.574480534,1.921238780
1617333650.783095,29805.000000000,1617333650.782583475,81.256613998,1466.554042330,0.753510594,0.032499436,0.656472862,25.087531573,0.014453877,5.576667786,-0.574518204,1.921023488
1617333650.787966,29806.000000000,1617333650.787551880,81.400829031,1467.008252758,0.752594948,0.032506585,0.657522738,25.539091161,0.014426682,5.577426910,-0.574559808,1.920808077
1617333650.793017,29807.000000000,1617333650.792667866,81.543345309,1467.486351806,0.751679838,0.032514434,0.658568382,26.016158695,0.014420161,5.578208923,-0.574600458,1.920595050
1617333650.798100,29808.000000000,1617333650.797660112,81.685865532,1467.995543125,0.750754476,0.032544866,0.659621835,26.522130126,0.014409313,5.578999519,-0.574645579,1.920382619
1617333650.802981,29809.000000000,1617333650.802575350,81.824638947,1468.521860897,0.749843061,0.032574721,0.660656154,27.046776485,0.014417010,5.579803467,-0.574693203,1.920171618
1617333650.807933,29810.000000000,1617333650.807537794,81.948209055,1469.045504726,0.749010503,0.032610580,0.661596835,27.572276280,0.014474329,5.579154015,-0.573557198,1.919369698
1617333650.812911,29811.000000000,1617333650.812557459,82.084467618,1469.621409632,0.748096168,0.032661952,0.662627757,28.145126214,0.014486586,5.579901695,-0.573570251,1.919105172
1617333650.817971,29812.000000000,1617333650.817616940,82.220997489,1470.226890998,0.747171164,0.032722093,0.663667381,28.746659507,0.014496634,5.580666065,-0.573585510,1.918842673
1617333650.822937,29813.000000000,1617333650.822562218,82.355498758,1470.867449419,0.746244371,0.032781202,0.664705515,29.385713085,0.014535773,5.581452847,-0.573611498,1.918580413
1617333650.828130,29814.000000000,1617333650.827776194,82.488085267,1471.534996907,0.745319247,0.032860082,0.665738106,30.049347112,0.014565065,5.582249641,-0.573638320,1.918321967
1617333650.833436,29815.000000000,1617333650.832668781,82.618490102,1472.229692196,0.744396567,0.032932591,0.666765034,30.742231239,0.014613914,5.583058834,-0.573669612,1.918065548
1617333650.837899,29816.000000000,1617333650.837554932,82.747530102,1472.951065822,0.743473113,0.033017434,0.667789578,31.460017237,0.014653254,5.583880424,-0.573705375,1.917811036
1617333650.842962,29817.000000000,1617333650.842589855,82.864949966,1473.653340907,0.742616236,0.033075523,0.668737710,32.164290153,0.014734766,5.582109928,-0.573055029,1.918794274
1617333650.848201,29818.000000000,1617333650.847795725,82.990723044,1474.437512941,0.741689503,0.033175558,0.669759393,32.944044042,0.014779138,5.582861900,-0.573092461,1.918539047
1617333650.852980,29819.000000000,1617333650.852571011,83.116106585,1475.237147732,0.740762174,0.033258360,0.670779943,33.740275581,0.014818797,5.583626270,-0.573133767,1.918283939
1617333650.857995,29820.000000000,1617333650.857557774,83.240174297,1476.085396796,0.739824891,0.033346877,0.671807885,34.586041681,0.014875537,5.584409714,-0.573173940,1.918026328
1617333650.863260,29821.000000000,1617333650.862796068,83.361287424,1476.962166957,0.738894045,0.033439714,0.672825694,35.460179088,0.014934797,5.585202694,-0.573220551,1.917772770
1617333650.868088,29822.000000000,1617333650.867662668,83.480205250,1477.873178301,0.737963855,0.033545300,0.673839450,36.366939553,0.014986906,5.586009502,-0.573270440,1.917521358
1617333650.872890,29823.000000000,1617333650.872564077,83.598471035,1478.792919956,0.737037897,0.033628881,0.674847007,37.283201412,0.015026532,5.586829185,-0.573317707,1.917276978
1617333650.878108,29824.000000000,1617333650.877559185,83.700995317,1479.704341466,0.736191094,0.033738922,0.675763428,38.192057951,0.015104046,5.584744453,-0.572845757,1.918259382
1617333650.883043,29825.000000000,1617333650.882571936,83.815598535,1480.706962313,0.735256791,0.033830356,0.676774263,39.191393334,0.015153978,5.585480213,-0.572898269,1.917990446
1617333650.888026,29826.000000000,1617333650.887658358,83.928387848,1481.741154611,0.734322906,0.033917133,0.677781999,40.222491612,0.015201644,5.586241722,-0.572954416,1.917733073
1617333650.893020,29827.000000000,1617333650.892705441,84.039398606,1482.834182802,0.733377993,0.034017995,0.678798139,41.311473731,0.015251691,5.587007046,-0.573010743,1.917468905
1617333650.898021,29828.000000000,1617333650.897677660,84.149308613,1483.961758161,0.732429445,0.034101840,0.679816127,42.436557258,0.015303899,5.587783813,-0.573068678,1.917206287
1617333650.909832,29829.000000000,1617333650.909345150,84.257258268,1485.117125058,0.731484592,0.034188204,0.680827677,43.587617570,0.015336287,5.588569164,-0.573132038,1.916944385
1617333650.910163,29830.000000000,1617333650.909788370,84.361478659,1486.301034053,0.730549872,0.034261756,0.681825876,44.769257305,0.015381018,5.589369297,-0.573196411,1.916682839
1617333650.913266,29831.000000000,1617333650.912946701,84.456950946,1487.513477132,0.729645014,0.034355924,0.682787836,45.979614475,0.015448707,5.587671757,-0.573311687,1.917380810
1617333650.918043,29832.000000000,1617333650.917684078,84.559608009,1488.771775520,0.728700042,0.034416389,0.683792949,47.234254850,0.015463269,5.588399887,-0.573412120,1.917091370
1617333650.923135,29833.000000000,1617333650.922692060,84.660404866,1490.081305794,0.727748692,0.034467578,0.684802234,48.541227660,0.015482150,5.589144230,-0.573516905,1.916803479
