__time,/orientation/angular_velocity/x,/orientation/angular_velocity/y,/orientation/angular_velocity/z,/orientation/angular_velocity_covariance[0;0],/orientation/angular_velocity_covariance[0;1],/orientation/angular_velocity_covariance[0;2],/orientation/angular_velocity_covariance[1;1],/orientation/angular_velocity_covariance[1;2],/orientation/angular_velocity_covariance[2;2],/orientation/header/seq,/orientation/header/stamp,/orientation/linear_acceleration/x,/orientation/linear_acceleration/y,/orientation/linear_acceleration/z,/orientation/linear_acceleration_covariance[0;0],/orientation/linear_acceleration_covariance[0;1],/orientation/linear_acceleration_covariance[0;2],/orientation/linear_acceleration_covariance[1;1],/orientation/linear_acceleration_covariance[1;2],/orientation/linear_acceleration_covariance[2;2],/orientation/orientation/pitch_deg,/orientation/orientation/roll_deg,/orientation/orientation/w,/orientation/orientation/x,/orientation/orientation/y,/orientation/orientation/yaw_deg,/orientation/orientation/z,/orientation/orientation_covariance[0;0],/orientation/orientation_covariance[0;1],/orientation/orientation_covariance[0;2],/orientation/orientation_covariance[1;1],/orientation/orientation_covariance[1;2],/orientation/orientation_covariance[2;2]
1617333637.576517,0.587419808,0.028276602,-0.016837249,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18129.000000000,1617333637.575657845,-0.041390002,0.145604998,-0.989950001,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.870942753,893.028133071,0.060987197,0.997927845,0.013026634,1.381776178,-0.015561800,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.584272,0.587319911,0.025760187,-0.017417513,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18130.000000000,1617333637.583661079,-0.037920002,0.141790003,-0.989610016,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.866445048,893.295834364,0.058656562,0.998067200,0.013068738,1.391050925,-0.015548267,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.592925,0.582548261,0.026741760,-0.013836621,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18131.000000000,1617333637.591661453,-0.033075001,0.138585001,-0.986899972,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.855963616,893.561086990,0.056346126,0.998201013,0.013094226,1.398699964,-0.015483411,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.602142,0.581739545,0.031936035,-0.013351303,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18132.000000000,1617333637.599746704,-0.028040001,0.134884998,-0.988274992,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.837494512,893.826572373,0.054032549,0.998330712,0.013116354,1.406353747,-0.015349190,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.609174,0.590276241,0.036673147,-0.013273229,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18133.000000000,1617333637.607656002,-0.024189999,0.131679997,-0.990069985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.813001053,894.092456758,0.051714573,0.998456061,0.013136656,1.414034278,-0.015162696,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.618252,0.585545003,0.033643782,-0.011671773,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18134.000000000,1617333637.615664721,-0.021590000,0.127386674,-0.989866674,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.787090587,894.359330576,0.049387395,0.998576641,0.013149771,1.420867170,-0.014964510,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.624534,0.590856433,0.029911334,-0.016541824,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18135.000000000,1617333637.623658180,-0.017700000,0.119364999,-0.991900027,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.759069871,894.628302514,0.047041662,0.998692751,0.013179870,1.429664357,-0.014747512,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.632872,0.580110550,0.024816951,-0.016151451,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18136.000000000,1617333637.631722927,-0.016175000,0.111885004,-0.993844986,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.732041619,894.892528223,0.044737034,0.998801410,0.013208182,1.438018063,-0.014539015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.644638,0.583016932,0.025698634,-0.018995931,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18137.000000000,1617333637.640430212,-0.016705001,0.103950001,-0.996895015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.704905868,895.180276964,0.042227305,0.998912990,0.013252647,1.448448856,-0.014331741,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.648445,0.577008188,0.013289227,-0.013507452,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18138.000000000,1617333637.647670031,-0.018385001,0.097084999,-0.995405018,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.686956766,895.417945989,0.040154275,0.999000132,0.013268895,1.454440311,-0.014200617,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.656430,0.576545238,0.014528237,-0.018232057,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18139.000000000,1617333637.655669689,-0.019455001,0.090140000,-0.997049987,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.669684776,895.678400440,0.037882794,0.999090075,0.013306921,1.463156132,-0.014077266,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.664234,0.566948116,0.009322444,-0.015220725,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18140.000000000,1617333637.663648129,-0.022660000,0.086709999,-0.994189978,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.658660142,895.934762661,0.035647254,0.999172986,0.013334514,1.470325423,-0.014008641,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.672637,0.549405754,0.011510446,-0.020458050,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18141.000000000,1617333637.671656132,-0.022355000,0.072135001,-0.983850002,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.646928794,896.185343751,0.033462156,0.999248862,0.013384718,1.479987899,-0.013932644,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.680264,0.555894852,0.015945910,-0.015771726,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18142.000000000,1617333637.679667234,-0.020790000,0.068015002,-0.988309979,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.631353829,896.439173943,0.031247882,0.999321640,0.013416352,1.487639315,-0.013824346,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.688098,0.536126137,0.003357780,-0.016959714,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18143.000000000,1617333637.687643528,-0.022390001,0.066679999,-0.998269975,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.623305377,896.683057253,0.029121028,0.999386013,0.013452807,1.495427885,-0.013780695,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.697348,0.525307238,0.004535354,-0.013473767,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18144.000000000,1617333637.695647478,-0.023420000,0.058440000,-1.006165028,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.615752595,896.922711188,0.027030790,0.999444962,0.013476714,1.501678324,-0.013741451,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.704229,0.521229029,-0.002662441,-0.016402489,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18145.000000000,1617333637.703645945,-0.025065001,0.055004999,-1.009024978,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.613395871,897.160365214,0.024958588,0.999498308,0.013512245,1.509080538,-0.013747203,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.712428,0.502643764,0.002610605,-0.016670452,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18146.000000000,1617333637.711654663,-0.026395001,0.052110001,-1.011044979,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.610161743,897.389602302,0.022959627,0.999545753,0.013550777,1.516726904,-0.013744464,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.720120,0.497918159,0.005455550,-0.012777206,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18147.000000000,1617333637.719723940,-0.027005000,0.048145000,-1.010514975,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.606319596,897.617605405,0.020971064,0.999589205,0.013574630,1.522678744,-0.013736794,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.728227,0.492009282,0.008000822,-0.015488633,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18148.000000000,1617333637.727645874,-0.029679999,0.044705000,-1.014289975,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.604390198,897.839844880,0.019033052,0.999627352,0.013609847,1.529808818,-0.013745079,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.736169,0.477106422,0.014361094,-0.010177596,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18149.000000000,1617333637.735649586,-0.030555001,0.041770000,-1.005744934,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.600796707,898.057480981,0.017134666,0.999661565,0.013625699,1.534681442,-0.013738825,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.744208,0.465763092,0.015002732,-0.009569873,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18150.000000000,1617333637.743643761,-0.029410001,0.037039999,-1.001929998,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.595801616,898.269692414,0.015283344,0.999691665,0.013639502,1.539257244,-0.013719847,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.752263,0.455764443,0.024019746,-0.018176964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18151.000000000,1617333637.751664162,-0.029409999,0.033650000,-1.001124978,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.586997336,898.477670530,0.013468936,0.999717832,0.013688562,1.547852819,-0.013666759,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.760256,0.449588567,0.028812535,-0.010774732,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18152.000000000,1617333637.759648323,-0.029870000,0.032614999,-0.997770011,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.576784848,898.682302544,0.011683099,0.999740899,0.013708718,1.553078521,-0.013601551,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.768109,0.438975245,0.029392682,-0.008839627,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18153.000000000,1617333637.767646313,-0.027770000,0.029980000,-0.997694969,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.564055178,898.882467496,0.009935784,0.999760807,0.013721508,1.557391857,-0.013514041,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.777326,0.424256831,0.033136647,-0.009915913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18154.000000000,1617333637.775645256,-0.025255000,0.027085001,-0.996969998,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.547045523,899.075905233,0.008246670,0.999777615,0.013739279,1.562179642,-0.013388435,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.784307,0.416847616,0.024186829,-0.010696657,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18155.000000000,1617333637.783647537,-0.025180001,0.024185000,-1.000710011,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.534170275,899.265960103,0.006587550,0.999790847,0.013760276,1.567213621,-0.013298580,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.792387,0.405928940,0.019432439,-0.012760392,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18156.000000000,1617333637.791671276,-0.024070000,0.021624999,-1.001969934,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.522368349,899.451045535,0.004971985,0.999800861,0.013789901,1.573127298,-0.013217561,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.800128,0.394149512,0.017340543,-0.010245082,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18157.000000000,1617333637.799654961,-0.022085000,0.018424999,-1.005399942,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.509376410,899.630307029,0.003406928,0.999808311,0.013810049,1.577847963,-0.013125622,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.808159,0.387994736,0.013646554,-0.009101427,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18158.000000000,1617333637.807650566,-0.019985000,0.014155000,-1.006089926,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.495857728,899.807074812,0.001863484,0.999813437,0.013826041,1.582023621,-0.013028891,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.816286,0.374213696,0.015699992,-0.009749002,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18159.000000000,1617333637.815644503,-0.021630000,0.011555000,-1.007269979,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.483523787,899.977588375,0.000374766,0.999816000,0.013845497,1.586477462,-0.012941821,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.824264,0.373070747,0.021843320,-0.008510458,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18160.000000000,1617333637.823652744,-0.021170000,0.009080000,-1.008455038,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.462601062,900.147763548,-0.001112118,0.999817312,0.013860294,1.590347219,-0.012779854,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.832536,0.364779860,0.015767304,-0.010088876,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18161.000000000,1617333637.831657410,-0.022539999,0.007210000,-1.005210042,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.445263725,900.314043897,-0.002564522,0.999816000,0.013882026,1.594914571,-0.012648786,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.840149,0.357386023,0.011431616,-0.007098893,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18162.000000000,1617333637.839656830,-0.023345001,0.004160000,-1.005095005,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.430235865,900.476726913,-0.003985417,0.999812603,0.013892488,1.598108187,-0.012537475,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.848063,0.350583941,0.005774422,-0.007305599,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18163.000000000,1617333637.847648382,-0.024680000,0.002215000,-1.000594974,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.418039069,900.636388474,-0.005379596,0.999807060,0.013904341,1.601400533,-0.012450558,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.857255,0.331139922,0.007649255,-0.009810262,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18164.000000000,1617333637.855649710,-0.026245000,0.001105000,-1.002465010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.424185703,900.787355339,-0.006695533,0.999797821,0.013926160,1.605826029,-0.012522751,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.864138,0.337584764,0.013072168,-0.005303066,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18165.000000000,1617333637.863645792,-0.027350001,-0.000760000,-1.000820041,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.428203481,900.941182428,-0.008036899,0.999787211,0.013929329,1.608151176,-0.012576652,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.875012,0.338182211,0.011041708,-0.004505451,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18166.000000000,1617333637.871740341,-0.027920000,-0.001260000,-0.998955011,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.433312542,901.095357485,-0.009381189,0.999774694,0.013929091,1.610114592,-0.012640117,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.880295,0.323859513,0.013959666,-0.008700349,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18167.000000000,1617333637.879719257,-0.027310001,-0.002325000,-1.000939965,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.436858436,901.241997726,-0.010659711,0.999761105,0.013945783,1.613921945,-0.012689223,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.889234,0.322899014,0.012023282,-0.008683478,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18168.000000000,1617333637.888199329,-0.028880000,-0.002745000,-1.002160072,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.441485244,901.397281087,-0.012013455,0.999744713,0.013963318,1.617961613,-0.012748898,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.896286,0.317285895,0.019271111,-0.007584212,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18169.000000000,1617333637.895661831,-0.028955000,-0.003395000,-1.005704999,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.443659097,901.531918205,-0.013187471,0.999729335,0.013974306,1.620968503,-0.012784607,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.904290,0.315595418,0.015225553,-0.007523009,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18170.000000000,1617333637.903745890,-0.028264999,-0.004200000,-1.003610015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.446779004,901.676493437,-0.014448022,0.999711156,0.013986099,1.624216573,-0.012829855,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.912359,0.311907202,0.013854017,-0.008554847,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18171.000000000,1617333637.911643267,-0.024985000,-0.006600000,-1.005480051,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.430888130,901.816861778,-0.015674189,0.999693930,0.014004432,1.627865958,-0.012708846,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.920253,0.308526307,0.019042531,-0.007841473,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18172.000000000,1617333637.919673204,-0.024680000,-0.007630000,-1.006049991,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.412518982,901.958065236,-0.016907983,0.999675453,0.014020238,1.631156935,-0.012566331,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.928316,0.310506821,0.016833408,-0.010189988,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18173.000000000,1617333637.927676678,-0.022925001,-0.009115000,-1.005745053,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.394939814,902.099295915,-0.018141784,0.999655128,0.014045588,1.635514283,-0.012430937,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.936333,0.319858104,0.019701451,-0.006429909,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18174.000000000,1617333637.935652018,-0.021095000,-0.011020000,-1.003955007,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.375692734,902.244496299,-0.019410605,0.999633014,0.014055620,1.638090867,-0.012281261,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.944134,0.314150870,0.017173458,-0.008293106,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18175.000000000,1617333637.943645000,-0.020865001,-0.011900000,-1.002425075,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.357550825,902.387606098,-0.020660935,0.999609411,0.014073750,1.641547592,-0.012141174,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.952272,0.321621537,0.017056229,-0.009056979,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18176.000000000,1617333637.951733828,-0.021590000,-0.013275000,-1.003459930,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.339755459,902.534274729,-0.021942209,0.999583423,0.014094717,1.645337449,-0.012004674,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.960166,0.322163284,0.011375997,-0.009274389,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18177.000000000,1617333637.959666491,-0.024380000,-0.013810000,-1.001320004,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.344056235,902.679481274,-0.023207869,0.999554038,0.014112968,1.649276130,-0.012060839,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.968066,0.323479086,0.014126754,-0.005180660,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18178.000000000,1617333637.967644691,-0.024450000,-0.016135000,-1.001700044,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.347152282,902.826579703,-0.024490340,0.999522805,0.014114615,1.651318216,-0.012106386,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.976307,0.328394860,0.006973056,-0.007183135,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18179.000000000,1617333637.975649118,-0.025330000,-0.016365001,-1.000404954,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.353553108,902.976290282,-0.025795015,0.999488950,0.014124431,1.654425750,-0.012181344,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.984163,0.328529328,0.013658074,-0.007740360,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18180.000000000,1617333637.983647823,-0.024605000,-0.018235000,-1.000519991,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.356774383,903.126063747,-0.027100589,0.999453664,0.014135541,1.657614911,-0.012228644,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333637.992284,0.346490383,0.014076835,-0.007953233,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18181.000000000,1617333637.991642952,-0.022314999,-0.018920001,-1.000480056,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.340496090,903.283925536,-0.028479172,0.999416590,0.014151179,1.660871630,-0.012106945,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333638.000254,0.350401491,0.012336452,-0.007930194,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18182.000000000,1617333637.999650717,-0.021819999,-0.019685000,-1.001894951,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.324956859,903.443785476,-0.029875038,0.999376953,0.014166970,1.664150747,-0.011992009,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333638.008833,0.363139361,0.016783493,-0.008561072,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18183.000000000,1617333638.008182764,-0.020140000,-0.022350000,-1.004179955,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.306494530,903.619674792,-0.031410992,0.999331295,0.014185373,1.667787036,-0.011853733,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333638.016172,0.367390484,0.019338364,-0.008008269,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18184.000000000,1617333638.015651464,-0.021399999,-0.022545001,-1.003075004,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.288407821,903.775899847,-0.032775432,0.999288857,0.014199412,1.670652590,-0.011716158,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333638.024136,0.380658537,0.016162971,-0.007852119,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18185.000000000,1617333638.023669481,-0.020600000,-0.023765000,-1.004294991,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.271065244,903.949726042,-0.034293186,0.999239206,0.014213707,1.673731112,-0.011587380,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333638.032400,0.385413021,0.022909483,-0.007573506,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18186.000000000,1617333638.031647444,-0.021664999,-0.025860000,-1.004789948,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.250928009,904.124573891,-0.035820186,0.999187231,0.014225817,1.676421144,-0.011434309,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333638.040277,0.401241690,0.014188246,-0.009658536,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18187.000000000,1617333638.039651632,-0.021664999,-0.029145001,-1.005519986,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.234660155,904.307555572,-0.037417412,0.999129891,0.014246934,1.680324591,-0.011316448,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333638.048047,0.415558696,0.012363330,-0.012074537,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18188.000000000,1617333638.047643185,-0.021630000,-0.030974999,-1.004565001,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.237722881,904.496961291,-0.039067890,0.999065578,0.014270836,1.685334767,-0.011368389,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333638.056261,0.431170344,0.018573793,-0.012319406,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18189.000000000,1617333638.055650234,-0.017585000,-0.033259999,-1.001585007,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.218309198,904.693623609,-0.040784515,0.998998225,0.014301160,1.690254814,-0.011225372,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333638.064114,0.439495832,0.013775243,-0.010696657,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18190.000000000,1617333638.063679457,-0.014345000,-0.036809999,-1.000100017,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.199343312,904.894339490,-0.042536367,0.998926342,0.014326408,1.694595614,-0.011086687,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
